,game_id,game_date,away_team,home_team,pregame_odds,total_over_points,total_over_stake_percentage,total_over_wager_percentage,total_over_odds,total_over_decimal_odds,total_over_won,total_under_points,total_under_stake_percentage,total_under_wager_percentage,total_under_odds,total_under_decimal_odds,total_under_won,money_away_odds,money_away_decimal_odds,money_away_stake_percentage,money_away_wager_percentage,money_away_won,money_home_odds,money_home_decimal_odds,money_home_stake_percentage,money_home_wager_percentage,money_home_won,spread_away_points,spread_away_odds,spread_away_decimal_odds,spread_away_stake_percentage,spread_away_wager_percentage,spread_away_won,spread_home_points,spread_home_odds,spread_home_decimal_odds,spread_home_stake_percentage,spread_home_wager_percentage,spread_home_won
0,nfl.g.20220911001,2022-09-11-06:00,New Orleans,Atlanta,"-5.5, O/U 43.5",43.5,90.27,85.34,-115.0,1.870,True,43.5,9.73,14.66,-105.0,1.950,False,-250.0,1.400,75.47,76.61,True,200.0,3.000,24.53,23.39,False,-5.5,-110.0,1.910,75.27,57.56,False,5.5,-110.0,1.910,24.73,42.44,True
0,nfl.g.20220911003,2022-09-11-06:00,San Francisco,Chicago,"-6.5, O/U 38",38,27.84,74.9,-110.0,1.910,False,38,72.16,25.1,-110.0,1.910,True,-300.0,1.330,78.4,82.62,False,240.0,3.400,21.61,17.38,True,-6.5,-115.0,1.870,84.04,36.64,False,6.5,-105.0,1.950,15.96,63.36,True
0,nfl.g.20220911004,2022-09-11-06:00,Pittsburgh,Cincinnati,"-7, O/U 44.5",44.5,88.86,87.25,-110.0,1.910,False,44.5,11.14,12.75,-110.0,1.910,True,270.0,3.700,30.81,12.36,True,-350.0,1.290,69.19,87.64,False,7,-105.0,1.950,33.27,41.82,True,-7,-115.0,1.870,66.73,58.18,False
0,nfl.g.20220911006,2022-09-11-06:00,Tampa Bay,Dallas,"-2.5, O/U 50",50,66.16,73.34,-110.0,1.910,False,50,33.84,26.66,-110.0,1.910,True,-130.0,1.760,61.48,49.31,True,110.0,2.100,38.52,50.69,False,-2.5,-110.0,1.910,43.37,41.63,True,2.5,-110.0,1.910,56.63,58.37,False
0,nfl.g.20220911008,2022-09-11-06:00,Philadelphia,Detroit,"-6, O/U 48.5",48.5,89.76,81.16,-110.0,1.910,True,48.5,10.24,18.84,-110.0,1.910,False,-250.0,1.400,62.44,79.5,True,200.0,3.000,37.56,20.5,False,-6,-110.0,1.910,65.93,61.13,False,6,-110.0,1.910,34.07,38.87,True
0,nfl.g.20220911010,2022-09-11-06:00,NY Giants,Tennessee,"-5.5, O/U 44",44,76.64,77.53,-110.0,1.910,False,44,23.36,22.47,-110.0,1.910,True,200.0,3.000,16.65,11.16,True,-250.0,1.400,83.35,88.84,False,5.5,-110.0,1.910,32.28,59.41,True,-5.5,-110.0,1.910,67.72,40.59,False
0,nfl.g.20220911015,2022-09-11-06:00,New England,Miami,"-3.5, O/U 46.5",46.5,84.9,85.94,-110.0,1.910,False,46.5,15.1,14.06,-110.0,1.910,True,140.0,2.400,40.37,24.67,False,-165.0,1.590,59.62,75.33,True,3.5,-115.0,1.870,61.03,70.98,False,-3.5,-105.0,1.950,38.97,29.02,True
0,nfl.g.20220911016,2022-09-11-06:00,Green Bay,Minnesota,"-2, O/U 46.5",46.5,84.11,81.24,-110.0,1.910,False,46.5,15.89,18.76,-110.0,1.910,True,105.0,2.050,41.7,36.05,False,-125.0,1.800,58.3,63.95,True,2,-110.0,1.910,36.32,53.7,False,-2,-110.0,1.910,63.68,46.3,True
0,nfl.g.20220911020,2022-09-11-06:00,Baltimore,NY Jets,"-6.5, O/U 44.5",44.5,84.6,88.51,-110.0,1.910,False,44.5,15.4,11.49,-110.0,1.910,True,-300.0,1.330,86.53,82.65,True,240.0,3.400,13.46,17.35,False,-6.5,-110.0,1.910,84.45,67.57,True,6.5,-110.0,1.910,15.55,32.43,False
0,nfl.g.20220911022,2022-09-11-06:00,Kansas City,Arizona,"-6.5, O/U 54",54,80.28,79.42,-110.0,1.910,True,54,19.72,20.58,-110.0,1.910,False,-275.0,1.360,87.34,75.79,True,220.0,3.200,12.66,24.21,False,-6.5,-110.0,1.910,45.62,26.82,True,6.5,-110.0,1.910,54.38,73.18,False
0,nfl.g.20220911024,2022-09-11-06:00,Las Vegas,LA Chargers,"-3.5, O/U 52.5",52.5,84.59,82.31,-110.0,1.910,False,52.5,15.41,17.69,-110.0,1.910,True,150.0,2.500,47.64,23.93,False,-185.0,1.550,52.35,76.07,True,3.5,-110.0,1.910,62.93,57.32,False,-3.5,-110.0,1.910,37.07,42.68,True
0,nfl.g.20220911028,2022-09-11-06:00,Jacksonville,Washington,"-3, O/U 43",43,87.05,87.89,-110.0,1.910,True,43,12.95,12.11,-110.0,1.910,False,125.0,2.250,32.57,25.67,False,-155.0,1.650,67.42,74.33,True,3,-110.0,1.910,68.49,67.84,False,-3,-110.0,1.910,31.51,32.16,True
0,nfl.g.20220911029,2022-09-11-06:00,Cleveland,Carolina,"-1.5, O/U 42",42,92.76,90.4,-110.0,1.910,True,42,7.24,9.6,-110.0,1.910,False,105.0,2.050,23.46,38.38,True,-125.0,1.800,76.53,61.62,False,1.5,-110.0,1.910,63.85,80.99,True,-1.5,-110.0,1.910,36.15,19.01,False
0,nfl.g.20220911034,2022-09-11-06:00,Indianapolis,Houston,"-7, O/U 45.5",45.5,66.45,80.76,-110.0,1.910,False,45.5,33.55,19.24,-110.0,1.910,True,-350.0,1.280,85.75,82.81,,275.0,3.750,14.25,17.19,,-7,-110.0,1.910,57.97,46.12,False,7,-110.0,1.910,42.03,53.88,True
0,nfl.g.20220912026,2022-09-12-06:00,Denver,Seattle,"-6, O/U 44",44,70.22,71.06,-110.0,1.910,False,44,29.78,28.94,-110.0,1.910,True,-275.0,1.360,91.69,70.76,False,225.0,3.250,8.31,29.24,True,-6,-110.0,1.910,86.64,80.04,False,6,-110.0,1.910,13.36,19.96,True
0,nfl.g.20220915012,2022-09-15-06:00,LA Chargers,Kansas City,"-4, O/U 52.5",52.5,73.93,73.49,-110.0,1.910,False,52.5,26.07,26.51,-110.0,1.910,True,165.0,2.650,20.23,9.33,False,-200.0,1.500,79.78,90.67,True,4,-110.0,1.910,47.24,43.09,True,-4,-110.0,1.910,52.76,56.91,False
0,nfl.g.20220918005,2022-09-18-06:00,NY Jets,Cleveland,"-6.5, O/U 38.5",38.5,27.76,86.62,-110.0,1.910,True,38.5,72.24,13.38,-110.0,1.910,False,220.0,3.200,19.67,5.54,True,-275.0,1.360,80.32,94.46,False,6.5,-110.0,1.910,16.89,40.28,True,-6.5,-110.0,1.910,83.11,59.72,False
0,nfl.g.20220918006,2022-09-18-06:00,Cincinnati,Dallas,"-7, O/U 42",42,,,-110.0,1.910,False,42,,,-110.0,1.910,True,-350.0,1.280,,,False,275.0,3.750,,,True,-7,-110.0,1.910,,,False,7,-110.0,1.910,,,True
0,nfl.g.20220918007,2022-09-18-06:00,Houston,Denver,"-10, O/U 45.5",45.5,84.69,83.41,-110.0,1.910,False,45.5,15.31,16.59,-110.0,1.910,True,375.0,4.750,30.97,9.9,False,-500.0,1.200,69.03,90.1,True,10,-110.0,1.910,61.2,46.35,True,-10,-110.0,1.910,38.8,53.65,False
0,nfl.g.20220918008,2022-09-18-06:00,Washington,Detroit,"-1, O/U 48",48,91.68,86.95,-110.0,1.910,True,48,8.32,13.05,-110.0,1.910,False,-110.0,1.910,43.38,70.69,False,-110.0,1.910,56.61,29.31,True,-1,-105.0,1.950,59.21,40.51,False,1,-115.0,1.870,40.79,59.49,True
0,nfl.g.20220918009,2022-09-18-06:00,Chicago,Green Bay,"-10, O/U 33.5",33.5,82.25,82.0,-300.0,1.330,True,33.5,17.75,18.0,220.0,3.200,False,375.0,4.750,46.64,10.23,False,-500.0,1.200,53.35,89.77,True,10,-110.0,1.910,36.13,52.24,False,-10,-110.0,1.910,63.87,47.76,True
0,nfl.g.20220918013,2022-09-18-06:00,Arizona,Las Vegas,"-5.5, O/U 51.5",51.5,91.6,80.59,-110.0,1.910,True,51.5,8.4,19.41,-110.0,1.910,False,180.0,2.800,51.09,16.12,True,-225.0,1.450,48.92,83.88,False,5.5,-110.0,1.910,56.12,44.56,True,-5.5,-110.0,1.910,43.88,55.44,False
0,nfl.g.20220918014,2022-09-18-06:00,Atlanta,LA Rams,"-10, O/U 37.5",37.5,78.94,79.91,-275.0,1.350,True,37.5,21.06,20.09,210.0,3.100,False,375.0,4.750,6.79,13.3,False,-500.0,1.200,93.22,86.7,True,10,-110.0,1.910,25.14,24.21,True,-10,-110.0,1.910,74.86,75.79,False
0,nfl.g.20220918018,2022-09-18-06:00,Tampa Bay,New Orleans,"-2.5, O/U 43.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,nfl.g.20220918019,2022-09-18-06:00,Carolina,NY Giants,"-1, O/U 43.5",43.5,90.95,87.74,-110.0,1.910,False,43.5,9.05,12.26,-110.0,1.910,True,-115.0,1.870,34.07,35.23,False,-105.0,1.950,65.93,64.77,True,-1,-110.0,1.910,77.89,60.79,False,1,-110.0,1.910,22.11,39.21,True
0,nfl.g.20220918023,2022-09-18-06:00,New England,Pittsburgh,"-3, O/U 40",40,58.75,82.62,-110.0,1.910,False,40,41.25,17.38,-110.0,1.910,True,-155.0,1.650,21.69,47.91,True,125.0,2.250,78.32,52.09,False,-3,-110.0,1.910,55.28,36.57,,3,-110.0,1.910,44.72,63.43,
0,nfl.g.20220918025,2022-09-18-06:00,Seattle,San Francisco,"-8.5, O/U 39.5",39.5,54.51,86.06,-110.0,1.910,False,39.5,45.49,13.94,-110.0,1.910,True,325.0,4.250,72.84,30.09,False,-450.0,1.230,27.16,69.91,True,8.5,-110.0,1.910,50.02,56.18,False,-8.5,-110.0,1.910,49.98,43.82,True
0,nfl.g.20220918030,2022-09-18-06:00,Indianapolis,Jacksonville,"-3, O/U 43.5",43.5,87.49,88.04,-110.0,1.910,False,43.5,12.51,11.96,-110.0,1.910,True,-165.0,1.600,73.81,74.17,False,140.0,2.400,26.19,25.83,True,-3,-110.0,1.910,45.04,49.86,False,3,-110.0,1.910,54.96,50.14,True
0,nfl.g.20220918033,2022-09-18-06:00,Miami,Baltimore,"-3.5, O/U 43.5",43.5,68.2,75.15,-110.0,1.910,True,43.5,31.8,24.85,-110.0,1.910,False,145.0,2.450,85.12,24.07,True,-175.0,1.570,14.88,75.93,False,3.5,-115.0,1.870,41.93,38.92,True,-3.5,-105.0,1.950,58.07,61.08,False
0,nfl.g.20220919002,2022-09-19-06:00,Tennessee,Buffalo,"-9.5, O/U 47.5",47.5,44.96,66.64,-110.0,1.910,True,47.5,55.04,33.36,-110.0,1.910,False,325.0,4.250,7.03,4.71,False,-450.0,1.230,92.98,95.29,True,9.5,-110.0,1.910,28.57,33.15,False,-9.5,-110.0,1.910,71.43,66.85,True
0,nfl.g.20220919021,2022-09-19-06:00,Minnesota,Philadelphia,"-3, O/U 49.5",49.5,87.2,83.23,-110.0,1.910,False,49.5,12.8,16.77,-110.0,1.910,True,125.0,2.250,68.95,27.79,False,-150.0,1.670,31.05,72.21,True,3,-115.0,1.870,69.35,71.98,False,-3,-105.0,1.950,30.65,28.02,True
0,nfl.g.20220922005,2022-09-22-06:00,Pittsburgh,Cleveland,"-4.5, O/U 37.5",37.5,33.48,58.16,-110.0,1.910,True,37.5,66.52,41.84,-110.0,1.910,False,180.0,2.800,53.42,18.5,False,-225.0,1.450,46.59,81.5,True,4.5,-115.0,1.870,44.05,56.35,False,-4.5,-105.0,1.950,55.95,43.65,True
0,nfl.g.20220925003,2022-09-25-06:00,Houston,Chicago,"-3, O/U 39.5",39.5,51.22,58.8,-110.0,1.910,True,39.5,48.78,41.2,-110.0,1.910,False,135.0,2.350,37.9,13.43,False,-160.0,1.620,62.09,86.57,True,3,-105.0,1.950,55.3,54.69,,-3,-115.0,1.870,44.7,45.31,
0,nfl.g.20220925007,2022-09-25-06:00,San Francisco,Denver,"-1.5, O/U 44.5",44.5,36.59,46.98,-110.0,1.910,False,44.5,63.41,53.02,-110.0,1.910,True,-125.0,1.800,64.14,57.07,False,105.0,2.050,35.84,42.93,True,-1.5,-110.0,1.910,37.65,48.74,False,1.5,-110.0,1.910,62.35,51.26,True
0,nfl.g.20220925010,2022-09-25-06:00,Las Vegas,Tennessee,"-2, O/U 45.5",45.5,53.65,67.07,-110.0,1.910,True,45.5,46.35,32.93,-110.0,1.910,False,-130.0,1.780,47.26,64.53,False,105.0,2.050,52.74,35.47,True,-2,-110.0,1.910,75.55,56.73,False,2,-110.0,1.910,24.45,43.27,True
0,nfl.g.20220925011,2022-09-25-06:00,Kansas City,Indianapolis,"-4.5, O/U 51",51,69.63,62.72,-110.0,1.910,False,51,30.37,37.28,-110.0,1.910,True,-225.0,1.450,99.17,93.38,False,180.0,2.800,0.82,6.62,True,-4.5,-115.0,1.870,68.14,69.09,False,4.5,-105.0,1.950,31.86,30.91,True
0,nfl.g.20220925015,2022-09-25-06:00,Buffalo,Miami,"-4.5, O/U 54.5",54.5,65.12,71.79,-110.0,1.910,False,54.5,34.88,28.21,-110.0,1.910,True,-200.0,1.500,77.24,72.99,False,165.0,2.650,22.76,27.01,True,-4.5,-110.0,1.910,80.54,67.59,False,4.5,-110.0,1.910,19.46,32.41,True
0,nfl.g.20220925016,2022-09-25-06:00,Detroit,Minnesota,"-6.5, O/U 51.5",51.5,,,-110.0,1.910,True,51.5,,,-110.0,1.910,False,220.0,3.200,,,False,-275.0,1.360,,,True,6.5,-110.0,1.910,,,True,-6.5,-110.0,1.910,,,False
0,nfl.g.20220925017,2022-09-25-06:00,Baltimore,New England,"-2.5, O/U 45",45,73.68,64.8,-110.0,1.910,True,45,26.32,35.2,-110.0,1.910,False,-145.0,1.700,92.66,54.39,True,120.0,2.200,7.33,45.61,False,-2.5,-115.0,1.870,76.23,69.87,True,2.5,-105.0,1.950,23.77,30.13,False
0,nfl.g.20220925020,2022-09-25-06:00,Cincinnati,NY Jets,"-6.5, O/U 46",46,73.11,68.55,-110.0,1.910,False,46,26.89,31.45,-110.0,1.910,True,-275.0,1.360,85.69,85.61,True,225.0,3.250,14.31,14.39,False,-6.5,-110.0,1.910,82.96,47.45,True,6.5,-110.0,1.910,17.04,52.55,False
0,nfl.g.20220925022,2022-09-25-06:00,LA Rams,Arizona,"-3.5, O/U 48.5",48.5,81.46,79.86,-110.0,1.910,False,48.5,18.54,20.14,-110.0,1.910,True,-185.0,1.550,87.77,72.22,True,150.0,2.500,12.24,27.78,False,-3.5,-110.0,1.910,70.7,64.47,True,3.5,-110.0,1.910,29.3,35.53,False
0,nfl.g.20220925024,2022-09-25-06:00,Jacksonville,LA Chargers,"-6.5, O/U 45.5",45.5,44.59,64.53,-110.0,1.910,True,45.5,55.41,35.47,-110.0,1.910,False,220.0,3.200,5.81,3.82,True,-275.0,1.360,94.19,96.18,False,6.5,-110.0,1.910,53.98,49.65,True,-6.5,-110.0,1.910,46.02,50.35,False
0,nfl.g.20220925026,2022-09-25-06:00,Atlanta,Seattle,"-1, O/U 43.5",43.5,73.28,72.32,-110.0,1.910,True,43.5,26.72,27.68,-110.0,1.910,False,-105.0,1.950,55.14,44.87,True,-115.0,1.870,44.86,55.13,False,1,-110.0,1.910,77.39,71.82,True,-1,-110.0,1.910,22.61,28.18,False
0,nfl.g.20220925027,2022-09-25-06:00,Green Bay,Tampa Bay,"-1.5, O/U 42",42,60.89,68.28,-110.0,1.910,False,42,39.11,31.72,-110.0,1.910,True,100.0,2.000,15.49,18.63,True,-120.0,1.830,84.52,81.37,False,1.5,-110.0,1.910,60.34,51.02,True,-1.5,-110.0,1.910,39.66,48.98,False
0,nfl.g.20220925028,2022-09-25-06:00,Philadelphia,Washington,"-5.5, O/U 47.5",47.5,54.08,57.73,-110.0,1.910,False,47.5,45.92,42.27,-110.0,1.910,True,-250.0,1.420,71.2,84.26,True,190.0,2.900,28.8,15.74,False,-5.5,-110.0,1.910,74.31,51.23,True,5.5,-110.0,1.910,25.69,48.77,False
0,nfl.g.20220925029,2022-09-25-06:00,New Orleans,Carolina,"-2, O/U 41",41,53.72,59.43,-110.0,1.910,False,41,46.28,40.57,-110.0,1.910,True,-130.0,1.780,81.63,73.02,False,105.0,2.050,18.37,26.98,True,-2,-110.0,1.910,31.28,37.98,False,2,-110.0,1.910,68.72,62.02,True
0,nfl.g.20220926019,2022-09-26-06:00,Dallas,NY Giants,"-1, O/U 38.5",38.5,72.62,56.32,-110.0,1.910,True,38.5,27.38,43.68,-110.0,1.910,False,100.0,2.000,9.28,40.0,True,-120.0,1.830,90.73,60.0,False,1,-110.0,1.910,67.22,55.73,True,-1,-110.0,1.910,32.78,44.27,False
0,nfl.g.20220929004,2022-09-29-06:00,Miami,Cincinnati,"-4, O/U 49",49,,,-110.0,1.910,False,49,,,-110.0,1.910,True,165.0,2.650,,,False,-200.0,1.500,,,True,4,-110.0,1.910,,,False,-4,-110.0,1.910,,,True
0,nfl.g.20221002001,2022-10-02-06:00,Cleveland,Atlanta,"-1, O/U 48.5",48.5,72.85,63.72,-110.0,1.910,False,48.5,27.15,36.28,-110.0,1.910,True,-115.0,1.870,70.92,51.35,False,-105.0,1.950,29.09,48.65,True,-1,-110.0,1.910,32.26,33.21,False,1,-110.0,1.910,67.74,66.79,True
0,nfl.g.20221002006,2022-10-02-06:00,Washington,Dallas,"-3, O/U 41.5",41.5,66.69,68.09,-110.0,1.910,False,41.5,33.31,31.91,-110.0,1.910,True,140.0,2.400,23.84,10.02,False,-165.0,1.600,76.16,89.98,True,3,-105.0,1.950,46.95,35.16,False,-3,-115.0,1.870,53.05,64.84,True
0,nfl.g.20221002008,2022-10-02-06:00,Seattle,Detroit,"-3.5, O/U 48.5",48.5,69.89,57.25,-110.0,1.910,True,48.5,30.11,42.75,-110.0,1.910,False,150.0,2.500,47.45,19.62,True,-185.0,1.550,52.55,80.38,False,3.5,-115.0,1.870,36.3,56.0,True,-3.5,-105.0,1.950,63.7,44.0,False
0,nfl.g.20221002009,2022-10-02-06:00,New England,Green Bay,"-9.5, O/U 40",40,53.84,67.38,-115.0,1.870,True,40,46.16,32.62,-105.0,1.950,False,340.0,4.400,30.44,7.16,False,-450.0,1.220,69.56,92.84,True,9.5,-110.0,1.910,42.49,61.43,True,-9.5,-110.0,1.910,57.51,38.57,False
0,nfl.g.20221002011,2022-10-02-06:00,Tennessee,Indianapolis,"-4, O/U 43",43,66.31,66.99,-110.0,1.910,False,43,33.69,33.01,-110.0,1.910,True,155.0,2.550,74.34,29.13,True,-190.0,1.530,25.66,70.87,False,4,-110.0,1.910,67.36,66.78,True,-4,-110.0,1.910,32.64,33.22,False
0,nfl.g.20221002013,2022-10-02-06:00,Denver,Las Vegas,"-2.5, O/U 45.5",45.5,48.99,52.88,-110.0,1.910,True,45.5,51.01,47.12,-110.0,1.910,False,125.0,2.250,30.16,18.6,False,-150.0,1.670,69.85,81.4,True,2.5,-105.0,1.950,43.68,46.22,False,-2.5,-115.0,1.870,56.32,53.78,True
0,nfl.g.20221002018,2022-10-02-06:00,Minnesota,New Orleans,"-4, O/U 42",42,65.35,66.51,-110.0,1.910,True,42,34.65,33.49,-110.0,1.910,False,-200.0,1.480,68.88,74.31,True,170.0,2.700,31.12,25.69,False,-4,-110.0,1.910,77.36,65.48,False,4,-110.0,1.910,22.64,34.52,True
0,nfl.g.20221002019,2022-10-02-06:00,Chicago,NY Giants,"-3, O/U 39",39,60.12,58.13,-110.0,1.910,False,39,39.88,41.87,-110.0,1.910,True,125.0,2.250,26.51,29.01,False,-150.0,1.670,73.49,70.99,True,3,-115.0,1.870,77.01,62.54,False,-3,-105.0,1.950,22.99,37.46,True
0,nfl.g.20221002021,2022-10-02-06:00,Jacksonville,Philadelphia,"-6.5, O/U 44.5",44.5,80.96,63.86,-110.0,1.910,True,44.5,19.04,36.14,-110.0,1.910,False,220.0,3.200,38.07,9.37,False,-275.0,1.360,61.93,90.63,True,6.5,-115.0,1.870,62.97,43.24,False,-6.5,-105.0,1.950,37.03,56.76,True
0,nfl.g.20221002023,2022-10-02-06:00,NY Jets,Pittsburgh,"-3, O/U 41",41,49.02,56.21,-110.0,1.910,True,41,50.98,43.79,-110.0,1.910,False,140.0,2.400,9.13,16.54,True,-165.0,1.600,90.86,83.46,False,3,-110.0,1.910,64.72,63.34,True,-3,-110.0,1.910,35.28,36.66,False
0,nfl.g.20221002027,2022-10-02-06:00,Kansas City,Tampa Bay,"-2, O/U 44.5",47,73.68,64.55,-110.0,1.910,True,47,26.32,35.45,-110.0,1.910,False,105.0,2.050,55.2,37.84,True,-130.0,1.780,44.82,62.16,False,2,-110.0,1.910,66.05,66.06,True,-2,-110.0,1.910,33.95,33.94,False
0,nfl.g.20221002029,2022-10-02-06:00,Arizona,Carolina,"-1, O/U 43.5",43.5,81.42,74.71,-110.0,1.910,False,43.5,18.58,25.29,-110.0,1.910,True,-105.0,1.950,83.06,70.61,True,-115.0,1.870,16.94,29.39,False,1,-110.0,1.910,92.07,82.66,True,-1,-110.0,1.910,7.93,17.34,False
0,nfl.g.20221002033,2022-10-02-06:00,Buffalo,Baltimore,"-3.5, O/U 50.5",50.5,76.4,69.66,-110.0,1.910,False,50.5,23.6,30.34,-110.0,1.910,True,-175.0,1.570,66.88,71.3,True,145.0,2.450,33.12,28.7,False,-3.5,-105.0,1.950,30.43,39.52,False,3.5,-115.0,1.870,69.57,60.48,True
0,nfl.g.20221002034,2022-10-02-06:00,LA Chargers,Houston,"-5.5, O/U 45.5",45.5,25.08,65.15,-110.0,1.910,True,45.5,74.92,34.85,-110.0,1.910,False,-250.0,1.400,82.08,85.81,True,200.0,3.000,17.93,14.19,False,-5.5,-110.0,1.910,64.22,56.79,True,5.5,-110.0,1.910,35.78,43.21,False
0,nfl.g.20221003025,2022-10-03-06:00,LA Rams,San Francisco,"-1.5, O/U 42",42,63.88,57.05,-110.0,1.910,False,42,36.12,42.95,-110.0,1.910,True,105.0,2.050,75.96,21.73,False,-125.0,1.800,24.04,78.27,True,1.5,-110.0,1.910,80.05,76.85,False,-1.5,-110.0,1.910,19.95,23.15,True
0,nfl.g.20221006007,2022-10-06-06:00,Indianapolis,Denver,"-3.5, O/U 42",42,54.51,43.21,-110.0,1.910,False,42,45.49,56.79,-110.0,1.910,True,150.0,2.500,29.73,18.43,True,-185.0,1.550,70.27,81.57,False,3.5,-115.0,1.870,44.35,37.14,True,-3.5,-105.0,1.950,55.65,62.86,False
0,nfl.g.20221009002,2022-10-09-06:00,Pittsburgh,Buffalo,"-14, O/U 44.5",44.5,67.23,68.28,-110.0,1.910,False,44.5,32.77,31.72,-110.0,1.910,True,600.0,7.000,31.49,5.46,False,-900.0,1.110,68.51,94.54,True,14,-110.0,1.910,27.99,49.27,False,-14,-110.0,1.910,72.01,50.73,True
0,nfl.g.20221009005,2022-10-09-06:00,LA Chargers,Cleveland,"-1.5, O/U 46.5",46.5,89.3,76.67,-110.0,1.910,True,46.5,10.7,23.33,-110.0,1.910,False,-125.0,1.800,95.83,65.77,True,105.0,2.050,4.17,34.23,False,-1.5,-110.0,1.910,25.3,45.87,True,1.5,-110.0,1.910,74.7,54.13,False
0,nfl.g.20221009009,2022-10-09-06:00,NY Giants,Green Bay,"-10, O/U 41.5",41.5,73.97,67.44,-110.0,1.910,True,41.5,26.03,32.56,-110.0,1.910,False,310.0,4.100,35.25,10.7,True,-400.0,1.250,64.75,89.3,False,10,-110.0,1.910,38.23,54.38,True,-10,-110.0,1.910,61.77,45.62,False
0,nfl.g.20221009014,2022-10-09-06:00,Dallas,LA Rams,"-5.5, O/U 41.5",41.5,49.8,58.65,-110.0,1.910,False,41.5,50.2,41.35,-110.0,1.910,True,200.0,3.000,58.91,17.57,True,-250.0,1.400,41.1,82.43,False,5.5,-110.0,1.910,71.92,51.58,True,-5.5,-110.0,1.910,28.08,48.42,False
0,nfl.g.20221009016,2022-10-09-06:00,Chicago,Minnesota,"-8.5, O/U 44",44,52.49,47.12,-110.0,1.910,True,44,47.51,52.88,-110.0,1.910,False,310.0,4.100,29.02,7.11,False,-400.0,1.250,70.97,92.89,True,8.5,-110.0,1.910,35.35,41.87,True,-8.5,-110.0,1.910,64.65,58.13,False
0,nfl.g.20221009017,2022-10-09-06:00,Detroit,New England,"-3, O/U 47",47,79.12,67.91,-110.0,1.910,False,47,20.88,32.09,-110.0,1.910,True,130.0,2.300,78.49,25.43,False,-155.0,1.650,21.51,74.57,True,3,-110.0,1.910,86.72,82.06,False,-3,-110.0,1.910,13.28,17.94,True
0,nfl.g.20221009018,2022-10-09-06:00,Seattle,New Orleans,"-5.5, O/U 35.5",35.5,77.02,68.45,-450.0,1.220,True,35.5,22.98,31.55,300.0,4.000,False,180.0,2.800,54.86,35.47,False,-225.0,1.450,45.15,64.53,True,5.5,-110.0,1.910,63.93,83.79,False,-5.5,-110.0,1.910,36.07,16.21,True
0,nfl.g.20221009020,2022-10-09-06:00,Miami,NY Jets,"-3, O/U 46",46,44.71,62.79,-110.0,1.910,True,46,55.29,37.21,-110.0,1.910,False,-175.0,1.570,39.94,79.37,False,145.0,2.450,60.07,20.63,True,-3,-115.0,1.870,57.24,30.24,False,3,-105.0,1.950,42.76,69.76,True
0,nfl.g.20221009022,2022-10-09-06:00,Philadelphia,Arizona,"-5.5, O/U 48.5",48.5,87.06,82.57,-110.0,1.910,False,48.5,12.94,17.43,-110.0,1.910,True,-250.0,1.420,64.67,80.58,True,195.0,2.950,35.33,19.42,False,-5.5,-110.0,1.910,29.62,37.75,False,5.5,-110.0,1.910,70.38,62.25,True
0,nfl.g.20221009027,2022-10-09-06:00,Atlanta,Tampa Bay,"-10, O/U 46.5",46.5,81.62,72.42,-110.0,1.910,False,46.5,18.38,27.58,-110.0,1.910,True,375.0,4.750,10.58,4.53,False,-500.0,1.200,89.44,95.47,True,10,-110.0,1.910,20.43,38.38,True,-10,-110.0,1.910,79.57,61.62,False
0,nfl.g.20221009028,2022-10-09-06:00,Tennessee,Washington,"-1, O/U 43",43,83.9,79.59,-110.0,1.910,False,43,16.1,20.41,-110.0,1.910,True,-110.0,1.910,87.71,63.53,True,-110.0,1.910,12.29,36.47,False,1,-115.0,1.870,56.94,65.0,True,-1,-105.0,1.950,43.06,35.0,False
0,nfl.g.20221009029,2022-10-09-06:00,San Francisco,Carolina,"-6, O/U 40",40,54.16,56.56,-110.0,1.910,True,40,45.84,43.44,-110.0,1.910,False,-275.0,1.360,89.53,84.71,True,220.0,3.200,10.48,15.29,False,-6,-110.0,1.910,80.2,73.75,True,6,-110.0,1.910,19.8,26.25,False
0,nfl.g.20221009030,2022-10-09-06:00,Houston,Jacksonville,"-7, O/U 43.5",43.5,83.67,80.33,-110.0,1.910,False,43.5,16.33,19.67,-110.0,1.910,True,260.0,3.600,29.16,10.82,True,-350.0,1.300,70.86,89.18,False,7,-110.0,1.910,17.34,19.3,True,-7,-110.0,1.910,82.66,80.7,False
0,nfl.g.20221009033,2022-10-09-06:00,Cincinnati,Baltimore,"-3, O/U 48",48,84.55,83.42,-110.0,1.910,False,48,15.45,16.58,-110.0,1.910,True,145.0,2.450,27.47,23.11,False,-175.0,1.570,72.53,76.89,True,3,-105.0,1.950,60.18,48.63,True,-3,-115.0,1.870,39.82,51.37,False
0,nfl.g.20221010012,2022-10-10-06:00,Las Vegas,Kansas City,"-7, O/U 51.5",51.5,77.66,68.34,-110.0,1.910,True,51.5,22.34,31.66,-110.0,1.910,False,275.0,3.750,11.15,4.26,False,-350.0,1.280,88.85,95.74,True,7,-105.0,1.950,42.13,28.62,True,-7,-115.0,1.870,57.87,71.38,False
